File name,Gene ID,Number of CpGs,Average number of CpGs,Length of Gene,Relative dyad concentration,How many highly conserved Ratio,Conservation against general presence,Number of conserved dyads,Number of early (<200) conserved dyads 
gene_4091.fasta,ENSG00000113300,1993,7.636015325670498,1606.7931034482758,1.1948441247002397,0.1199040767386091,9.965,2,1
gene_4092.fasta,ENSG00000113302,2560,9.808429118773946,899.9885057471264,2.61758691206544,0.0,0,0,0
gene_4094.fasta,ENSG00000113312,898,3.4406130268199235,812.4137931034483,1.0216154721274175,0.0,0,0,0
gene_4095.fasta,ENSG00000113318,5087,19.490421455938698,2589.919540229885,1.5862176488930464,0.031181789834736514,50.87,1,0
gene_4098.fasta,ENSG00000113328,905,3.467432950191571,868.8505747126437,1.0191441441441442,0.0,0,0,0
gene_4099.fasta,ENSG00000113356,1357,5.199233716475096,631.6321839080459,2.019345238095238,0.0,0,0,0
gene_41.fasta,ENSG00000003987,6010,23.026819923371647,1871.5977011494253,3.030761472516389,0.10085728693898136,30.049999999999994,2,0
gene_410.fasta,ENSG00000022840,6461,24.754789272030653,2320.6666666666665,2.639297385620915,0.6127450980392157,4.307333333333333,15,11
gene_4100.fasta,ENSG00000113360,6995,26.800766283524904,3646.5862068965516,1.7044346978557505,0.024366471734892786,69.95,1,0
gene_4102.fasta,ENSG00000113368,8025,30.74712643678161,1619.551724137931,4.557069846678024,0.17035775127768313,26.75,3,0
gene_4103.fasta,ENSG00000113369,2990,11.455938697318008,1229.6206896551723,2.4016064257028114,0.48192771084337355,4.983333333333333,6,2
gene_4104.fasta,ENSG00000113384,5458,20.911877394636015,800.9080459770115,6.084726867335563,0.11148272017837235,54.580000000000005,1,1
gene_4105.fasta,ENSG00000113387,470,1.8007662835249043,380.08045977011494,1.2239583333333333,0.0,0,0,0
gene_4106.fasta,ENSG00000113389,12453,47.71264367816092,1469.0,7.72998137802607,1.2414649286157666,6.2265,20,3
gene_4107.fasta,ENSG00000113391,1374,5.264367816091954,1021.2068965517242,1.0983213429256595,0.0,0,0,0
gene_4108.fasta,ENSG00000113396,3961,15.17624521072797,1679.448275862069,2.129569892473118,0.053763440860215055,39.61,1,0
gene_4109.fasta,ENSG00000113407,3603,13.804597701149426,2080.7471264367814,1.656551724137931,0.0,0,0,0
gene_4110.fasta,ENSG00000113430,14482,55.486590038314176,1413.4367816091954,9.247765006385697,0.6385696040868455,14.482000000000001,10,1
gene_4111.fasta,ENSG00000113441,4009,15.360153256704981,2883.0,1.3101307189542484,0.0,0,0,0
gene_4113.fasta,ENSG00000113456,1522,5.831417624521073,823.2298850574713,1.7990543735224587,0.1182033096926714,15.22,1,1
gene_4114.fasta,ENSG00000113460,1276,4.888888888888889,1031.1494252873563,1.2049102927289896,0.0,0,0,0
gene_4115.fasta,ENSG00000113492,3497,13.398467432950191,1358.6896551724137,2.4034364261168384,0.0,0,0,0
gene_4116.fasta,ENSG00000113494,3957,15.160919540229886,1684.3563218390805,2.1239935587761676,0.0,0,0,0
gene_412.fasta,ENSG00000023041,1446,5.540229885057471,1224.5402298850574,1.1642512077294687,0.08051529790660225,14.46,1,0
gene_4120.fasta,ENSG00000113525,442,1.6934865900383143,292.7931034482759,1.2176308539944904,0.0,0,0,0
gene_4121.fasta,ENSG00000113532,1451,5.559386973180077,986.7471264367816,1.3435185185185186,0.1851851851851852,7.255,2,1
gene_4122.fasta,ENSG00000113552,3132,12.0,807.3793103448276,3.7419354838709675,0.0,0,0,0
gene_4123.fasta,ENSG00000113555,10454,40.053639846743295,3458.310344827586,2.9506068303697432,0.056449336720293536,52.27,2,0
gene_4124.fasta,ENSG00000113558,297,1.1379310344827587,489.37931034482756,0.6036585365853658,0.0,0,0,0
gene_4125.fasta,ENSG00000113569,4410,16.896551724137932,3796.2528735632186,1.0560344827586208,0.023946360153256702,44.10000000000001,1,1
gene_4126.fasta,ENSG00000113575,2213,8.478927203065133,905.6896551724138,2.379569892473118,0.5376344086021506,4.425999999999999,5,4
gene_4127.fasta,ENSG00000113578,2521,9.659003831417625,453.42528735632186,5.386752136752137,0.8547008547008548,6.3025,4,2
gene_4128.fasta,ENSG00000113580,2414,9.24904214559387,2043.4827586206898,1.043666234327713,0.0,0,0,0
gene_413.fasta,ENSG00000023171,12474,47.793103448275865,2428.5402298850577,4.735763097949886,0.22779043280182232,20.79,6,0
gene_4130.fasta,ENSG00000113593,2400,9.195402298850574,1894.816091954023,1.2364760432766615,0.0,0,0,0
gene_4131.fasta,ENSG00000113594,5539,21.22222222222222,3023.0919540229884,1.6861491628614915,0.0,0,0,0
gene_4132.fasta,ENSG00000113595,1295,4.961685823754789,1639.83908045977,0.7507246376811594,0.0,0,0,0
gene_4133.fasta,ENSG00000113597,1772,6.789272030651341,1195.7241379310344,1.4097056483691328,0.07955449482895784,17.72,1,0
gene_4134.fasta,ENSG00000113600,2954,11.31800766283525,1115.2758620689656,2.2480974124809743,0.0,0,0,0
gene_4135.fasta,ENSG00000113615,3424,13.118773946360154,2949.8390804597702,1.0442207990240928,0.030497102775236352,34.24,1,1
gene_4136.fasta,ENSG00000113621,3801,14.563218390804598,978.3218390804598,3.5892351274787537,0.0,0,0,0
gene_4137.fasta,ENSG00000113638,1222,4.681992337164751,747.0574712643678,1.5487959442332067,0.0,0,0,0
gene_4138.fasta,ENSG00000113643,2869,10.992337164750959,1868.344827586207,1.448989898989899,0.0,0,0,0
gene_4139.fasta,ENSG00000113645,11867,45.46743295019157,3028.5862068965516,3.5413309459862727,0.029841838257236648,118.66999999999999,1,0
gene_4140.fasta,ENSG00000113648,5456,20.904214559386972,1057.2643678160919,4.875781948168007,0.08936550491510277,54.56,1,0
gene_4141.fasta,ENSG00000113649,3147,12.057471264367816,3140.9540229885056,0.9632690541781451,0.12243648607284971,7.867500000000001,4,2
gene_4144.fasta,ENSG00000113712,2604,9.977011494252874,1000.528735632184,2.5680473372781063,0.6903353057199211,3.7199999999999998,7,7
gene_4145.fasta,ENSG00000113716,14578,55.8544061302682,4181.724137931034,3.188538932633421,0.21872265966754156,14.578000000000001,10,0
gene_4146.fasta,ENSG00000113719,5736,21.977011494252874,797.7586206896551,6.593103448275862,0.5747126436781609,11.472000000000001,5,0
gene_4147.fasta,ENSG00000113721,16480,63.14176245210728,3145.229885057471,5.025922537358951,0.12198841110094541,41.199999999999996,4,0
gene_4148.fasta,ENSG00000113722,7004,26.835249042145595,735.1379310344828,8.776942355889725,1.5037593984962405,5.836666666666667,12,4
gene_4149.fasta,ENSG00000113732,1271,4.869731800766283,239.72413793103448,5.166666666666667,1.2195121951219512,4.236666666666667,3,3
gene_4150.fasta,ENSG00000113734,1480,5.670498084291188,670.8045977011494,2.1542940320232895,0.43668122270742354,4.933333333333334,3,1
gene_4151.fasta,ENSG00000113739,6048,23.17241379310345,885.1264367816092,6.653465346534653,0.9900990099009901,6.72,9,5
gene_4152.fasta,ENSG00000113742,4462,17.095785440613028,2053.6436781609195,2.0374429223744293,0.182648401826484,11.155000000000001,4,1
gene_4153.fasta,ENSG00000113749,6427,24.624521072796934,1214.7471264367816,5.06461780929866,0.07880220646178093,64.27,1,0
gene_4154.fasta,ENSG00000113758,8732,33.45593869731801,1970.9195402298851,4.212252773757839,0.1929570670525808,21.83,4,1
gene_4155.fasta,ENSG00000113761,3343,12.808429118773946,830.7011494252873,3.7519640852974185,0.44893378226711567,8.357499999999998,4,1
gene_4156.fasta,ENSG00000113763,17164,65.7624521072797,2578.137931034483,6.364108268446422,0.482017055988135,13.203076923076923,13,0
gene_4157.fasta,ENSG00000113790,3080,11.800766283524904,1970.2758620689656,1.4259259259259258,0.0,0,0,0
gene_4159.fasta,ENSG00000113810,4007,15.352490421455938,3721.816091954023,1.037008281573499,0.0,0,0,0
gene_416.fasta,ENSG00000023287,7348,28.153256704980844,4536.229885057472,1.5375601590290855,0.0,0,0,0
gene_4160.fasta,ENSG00000113811,378,1.4482758620689655,264.37931034482756,1.4,0.0,0,0,0
gene_4161.fasta,ENSG00000113812,3949,15.130268199233717,1833.2643678160919,2.106133333333333,0.21333333333333335,9.872499999999999,4,4
gene_4162.fasta,ENSG00000113838,2131,8.164750957854405,1625.9080459770114,1.2729988052568697,0.0,0,0,0
gene_4163.fasta,ENSG00000113845,1615,6.187739463601533,764.8850574712644,1.8822843822843822,0.11655011655011654,16.15,1,1
gene_4164.fasta,ENSG00000113851,3817,14.624521072796934,1273.8620689655172,2.9048706240487063,0.228310502283105,12.723333333333334,3,3
gene_4165.fasta,ENSG00000113889,3241,12.417624521072797,1623.2068965517242,1.6906624934793948,0.0,0,0,0
gene_4166.fasta,ENSG00000113905,2184,8.367816091954023,1059.367816091954,1.7049180327868851,0.0,0,0,0
gene_4167.fasta,ENSG00000113916,7880,30.191570881226053,2092.0114942528735,3.715228665723715,0.23573785950023576,15.759999999999998,5,0
gene_4168.fasta,ENSG00000113924,2951,11.306513409961687,1264.367816091954,2.235606060606061,0.07575757575757576,29.51,1,0
gene_4169.fasta,ENSG00000113946,1736,6.6513409961685825,783.816091954023,2.002306805074971,0.0,0,0,0
gene_417.fasta,ENSG00000023318,1536,5.885057471264368,1165.5402298850574,1.257985257985258,0.08190008190008191,15.359999999999998,1,1
gene_4170.fasta,ENSG00000113966,265,1.0153256704980842,510.9655172413793,0.4934823091247672,0.0,0,0,0
gene_4171.fasta,ENSG00000113971,9737,37.30651340996169,3671.9310344827586,2.4385174054595544,0.12521913348359628,19.474000000000004,5,0
gene_4173.fasta,ENSG00000114019,8963,34.34099616858238,2278.1494252873563,3.7206309672063096,0.08302200083022,44.815000000000005,2,0
gene_4174.fasta,ENSG00000114021,1903,7.291187739463601,792.7816091954023,2.3150851581508514,0.0,0,0,0
gene_4175.fasta,ENSG00000114023,514,1.9693486590038314,408.0,1.1898148148148149,0.0,0,0,0
gene_4176.fasta,ENSG00000114026,2889,11.068965517241379,1053.1149425287356,2.568,0.08888888888888889,28.89,1,0
gene_4178.fasta,ENSG00000114054,5847,22.402298850574713,1411.0919540229886,3.602587800369686,0.0,0,0,0
gene_4179.fasta,ENSG00000114062,3773,14.455938697318008,2506.689655172414,1.4624031007751939,0.0,0,0,0
gene_418.fasta,ENSG00000023330,7048,27.00383141762452,1860.655172413793,3.6708333333333334,0.052083333333333336,70.48,1,0
gene_4180.fasta,ENSG00000114098,2600,9.96168582375479,1917.5747126436781,1.2877662209014364,0.04952947003467063,26.000000000000004,1,1
gene_4181.fasta,ENSG00000114107,815,3.1226053639846745,1575.1149425287356,0.46758462421113023,0.0,0,0,0
gene_4182.fasta,ENSG00000114113,1653,6.333333333333333,387.632183908046,4.0814814814814815,0.0,0,0,0
gene_4183.fasta,ENSG00000114115,4670,17.89272030651341,497.1034482758621,8.460144927536232,1.6304347826086956,5.188888888888889,9,6
gene_4184.fasta,ENSG00000114120,1114,4.268199233716475,920.5977011494252,1.1901709401709402,0.10683760683760685,11.139999999999999,1,1
gene_4186.fasta,ENSG00000114125,2955,11.32183908045977,332.95402298850576,8.640350877192983,2.923976608187134,2.9550000000000005,10,9
gene_4187.fasta,ENSG00000114126,2436,9.333333333333334,1226.0,1.83710407239819,0.0,0,0,0
gene_4188.fasta,ENSG00000114127,3817,14.624521072796934,4427.482758620689,0.7462365591397849,0.0,0,0,0
gene_4190.fasta,ENSG00000114200,1994,7.639846743295019,1740.1379310344828,1.1022664455500277,0.0,0,0,0
gene_4191.fasta,ENSG00000114204,1062,4.068965517241379,1176.3218390804598,0.8655256723716381,0.0,0,0,0
gene_4192.fasta,ENSG00000114209,479,1.8352490421455938,630.0689655172414,0.7496087636932708,0.0,0,0,0
gene_4196.fasta,ENSG00000114270,29040,111.26436781609195,7409.206896551724,3.415666901905434,0.047047753469771816,72.60000000000001,4,1
gene_4199.fasta,ENSG00000114315,7183,27.521072796934867,792.8275862068965,8.520759193357058,2.2538552787663106,3.780526315789474,19,0
gene_42.fasta,ENSG00000003989,7046,26.99616858237548,1918.632183908046,3.5585858585858587,0.050505050505050504,70.46000000000001,1,0
gene_420.fasta,ENSG00000023516,7894,30.245210727969347,5410.367816091954,1.3966737438075019,0.0,0,0,0
gene_4200.fasta,ENSG00000114316,8777,33.628352490421456,2675.3333333333335,3.0380754586362064,0.034614053305642094,87.77,1,0
gene_4201.fasta,ENSG00000114331,2804,10.743295019157088,2147.367816091954,1.199828840393667,0.0,0,0,0
gene_4202.fasta,ENSG00000114346,1138,4.360153256704981,2543.597701149425,0.4145719489981785,0.0,0,0,0
gene_4203.fasta,ENSG00000114349,9954,38.13793103448276,1011.2873563218391,9.452991452991453,2.089268755935423,4.524545454545454,22,2
gene_4205.fasta,ENSG00000114354,1193,4.57088122605364,1147.0,0.9916874480465503,0.0,0,0,0
gene_4207.fasta,ENSG00000114378,3639,13.942528735632184,1275.8045977011495,2.782110091743119,0.0,0,0,0
gene_4208.fasta,ENSG00000114383,3299,12.639846743295019,324.7011494252874,9.906906906906906,2.7027027027027026,3.6655555555555552,9,6
gene_4209.fasta,ENSG00000114388,4045,15.49808429118774,1123.9885057471265,3.5389326334208224,0.26246719160104987,13.483333333333334,3,2
gene_421.fasta,ENSG00000023572,459,1.7586206896551724,348.6896551724138,1.224,0.0,0,0,0
gene_4210.fasta,ENSG00000114391,1728,6.620689655172414,464.08045977011494,3.6923076923076925,0.8547008547008548,4.32,4,4
gene_4211.fasta,ENSG00000114395,1183,4.532567049808429,656.9770114942529,1.7683109118086697,0.14947683109118087,11.83,1,1
gene_4212.fasta,ENSG00000114405,209,0.8007662835249042,363.2183908045977,0.5442708333333334,0.0,0,0,0
gene_4213.fasta,ENSG00000114416,2374,9.095785440613026,1804.528735632184,1.272240085744909,0.21436227224008575,5.9350000000000005,4,1
gene_4214.fasta,ENSG00000114423,4709,18.042145593869733,2678.4137931034484,1.5871250421300978,0.0,0,0,0
gene_4215.fasta,ENSG00000114439,4480,17.164750957854405,2689.1494252873563,1.5852795470629866,0.035385704175513094,44.8,1,0
gene_4216.fasta,ENSG00000114446,3733,14.302681992337165,1203.5057471264367,2.893798449612403,0.31007751937984496,9.3325,4,3
gene_4219.fasta,ENSG00000114473,946,3.624521072796935,915.3103448275862,0.8211805555555556,0.0,0,0,0
gene_422.fasta,ENSG00000023608,1461,5.597701149425287,965.5172413793103,1.3874643874643875,0.1899335232668566,7.305,2,2
gene_4220.fasta,ENSG00000114480,3093,11.850574712643677,1752.6666666666667,1.498546511627907,0.0,0,0,0
gene_4222.fasta,ENSG00000114491,3833,14.685823754789272,1406.1149425287356,2.6562716562716564,0.3465003465003465,7.666,5,5
gene_4223.fasta,ENSG00000114503,1392,5.333333333333333,462.11494252873564,2.9554140127388533,0.42462845010615713,6.959999999999999,2,2
gene_4224.fasta,ENSG00000114520,2175,8.333333333333334,1203.8620689655172,1.6146993318485523,0.0,0,0,0
gene_4226.fasta,ENSG00000114541,10347,39.64367816091954,2771.609195402299,3.3517978620019435,0.0,0,0,0
gene_4227.fasta,ENSG00000114544,5029,19.268199233716476,1134.2643678160919,3.725185185185185,0.0,0,0,0
gene_4228.fasta,ENSG00000114547,1526,5.846743295019157,600.2068965517242,2.38810641627543,0.0,0,0,0
gene_423.fasta,ENSG00000023697,2514,9.632183908045977,845.6206896551724,2.703225806451613,0.0,0,0,0
gene_4230.fasta,ENSG00000114573,2548,9.762452107279694,1792.7931034482758,1.3743257820927723,0.0,0,0,0
gene_4231.fasta,ENSG00000114626,10734,41.12643678160919,1317.1954022988505,7.469728601252609,0.06958942240779402,107.33999999999999,1,1
gene_4232.fasta,ENSG00000114631,8794,33.69348659003831,1450.6436781609195,5.028016009148085,0.4002287021154946,12.562857142857142,7,0
gene_4233.fasta,ENSG00000114638,2542,9.739463601532567,755.2068965517242,3.2464878671775224,0.0,0,0,0
gene_4234.fasta,ENSG00000114646,10413,39.89655172413793,1578.6666666666667,6.1325088339222615,0.17667844522968199,34.71,3,0
gene_4235.fasta,ENSG00000114648,11714,44.88122605363985,1614.3563218390805,6.790724637681159,0.5217391304347827,13.015555555555553,9,5
gene_4236.fasta,ENSG00000114650,19912,76.2911877394636,3621.7471264367814,5.185416666666667,0.18229166666666666,28.44571428571429,7,0
gene_4239.fasta,ENSG00000114670,1887,7.2298850574712645,1424.9655172413793,1.0277777777777777,0.0,0,0,0
gene_424.fasta,ENSG00000023734,1741,6.670498084291188,1033.287356321839,1.6486742424242424,0.0946969696969697,17.41,1,1
gene_4241.fasta,ENSG00000114698,2001,7.666666666666667,916.8390804597701,2.0460122699386503,0.0,0,0,0
gene_4242.fasta,ENSG00000114735,1990,7.624521072796935,925.8850574712644,1.991991991991992,0.10010010010010009,19.900000000000002,1,0
gene_4243.fasta,ENSG00000114737,2990,11.455938697318008,746.2183908045977,3.8333333333333335,0.0,0,0,0
gene_4244.fasta,ENSG00000114738,4121,15.789272030651341,1076.942528735632,3.586597040905135,0.08703220191470844,41.21000000000001,1,1
gene_4245.fasta,ENSG00000114739,9699,37.160919540229884,1479.8620689655172,6.30214424951267,0.5847953216374269,10.776666666666667,9,4
gene_4246.fasta,ENSG00000114742,3545,13.582375478927203,1956.5747126436781,1.7428711897738447,0.0,0,0,0
gene_4247.fasta,ENSG00000114744,1994,7.639846743295019,582.264367816092,3.3233333333333333,0.6666666666666667,4.984999999999999,4,4
gene_4248.fasta,ENSG00000114745,7311,28.011494252873565,1186.6781609195402,5.641203703703703,0.15432098765432098,36.555,2,0
gene_4249.fasta,ENSG00000114757,4033,15.452107279693486,1655.2758620689656,2.144072301967039,0.053163211057947905,40.33,1,0
gene_425.fasta,ENSG00000023839,7651,29.314176245210728,4148.390804597701,1.6811689738519007,0.0,0,0,0
gene_4250.fasta,ENSG00000114767,7509,28.770114942528735,1376.83908045977,5.258403361344538,0.1400560224089636,37.545,2,2
gene_4251.fasta,ENSG00000114770,11584,44.383141762452105,3992.137931034483,2.6852109411219285,0.09272137227630968,28.96,4,0
gene_4253.fasta,ENSG00000114779,1675,6.417624521072797,608.4942528735633,2.684294871794872,0.0,0,0,0
gene_4254.fasta,ENSG00000114784,1346,5.157088122605364,332.35632183908046,3.935672514619883,1.1695906432748537,3.365,4,3
gene_4256.fasta,ENSG00000114796,2701,10.348659003831418,1729.0919540229886,1.4980587909040488,0.0,0,0,0
gene_4257.fasta,ENSG00000114805,12194,46.72030651340996,4468.793103448276,2.4065522005131244,0.0,0,0,0
gene_4258.fasta,ENSG00000114812,7471,28.624521072796934,1257.0459770114942,5.52180339985218,0.5173688100517368,10.672857142857143,7,0
gene_426.fasta,ENSG00000023892,7131,27.32183908045977,1812.1724137931035,3.7610759493670884,0.15822784810126583,23.769999999999996,3,1
gene_4260.fasta,ENSG00000114850,1992,7.632183908045977,553.3218390804598,3.4947368421052634,0.7017543859649122,4.98,4,3
gene_4261.fasta,ENSG00000114853,14492,55.524904214559385,1997.1724137931035,6.545618789521228,0.5871725383920506,11.147692307692306,13,4
gene_4262.fasta,ENSG00000114854,2762,10.582375478927203,475.4712643678161,5.683127572016461,0.0,0,0,0
gene_4263.fasta,ENSG00000114857,4715,18.06513409961686,4121.666666666667,1.0801832760595647,0.045819014891179836,23.575,2,2
gene_4264.fasta,ENSG00000114859,10955,41.97318007662835,2586.057471264368,4.0664439495174465,0.14847809948032664,27.387500000000003,4,1
gene_4265.fasta,ENSG00000114861,8296,31.78544061302682,1912.0229885057472,3.984630163304515,0.6243996157540825,6.3815384615384625,13,1
gene_4266.fasta,ENSG00000114867,8724,33.42528735632184,4696.310344827586,1.8118380062305295,0.04153686396677051,43.62,2,0
gene_4267.fasta,ENSG00000114902,1242,4.758620689655173,370.0344827586207,3.021897810218978,0.7299270072992701,4.140000000000001,3,0
gene_4268.fasta,ENSG00000114904,3158,12.099616858237548,2075.264367816092,1.3291245791245792,0.12626262626262627,10.526666666666666,3,3
gene_4269.fasta,ENSG00000114923,18165,69.59770114942529,3570.264367816092,4.879129734085415,0.16116035455278002,30.275000000000002,6,3
gene_427.fasta,ENSG00000023902,3845,14.731800766283525,1183.7471264367816,3.1260162601626016,0.24390243902439024,12.816666666666666,3,2
gene_4272.fasta,ENSG00000114948,6835,26.18773946360153,2238.1954022988507,2.73838141025641,0.04006410256410256,68.35000000000001,1,0
gene_4273.fasta,ENSG00000114956,2501,9.582375478927203,763.5172413793103,2.998800959232614,0.3597122302158274,8.336666666666666,3,2
gene_4274.fasta,ENSG00000114978,452,1.7318007662835249,609.1379310344828,0.710691823899371,0.0,0,0,0
gene_4275.fasta,ENSG00000114982,6763,25.911877394636015,2558.770114942529,2.507601038190582,0.03707823507601038,67.63,1,0
gene_4276.fasta,ENSG00000114988,2962,11.348659003831418,1015.1149425287356,2.7425925925925925,0.1851851851851852,14.809999999999999,2,1
gene_4277.fasta,ENSG00000114993,3934,15.0727969348659,1647.4367816091954,2.3250591016548463,0.2364066193853428,9.834999999999999,4,2
gene_4278.fasta,ENSG00000114999,5767,22.095785440613028,1060.9080459770114,5.085537918871252,0.7936507936507936,6.4077777777777785,9,7
gene_4279.fasta,ENSG00000115008,1148,4.398467432950191,575.4597701149426,1.5683060109289617,0.0,0,0,0
gene_428.fasta,ENSG00000023909,1492,5.716475095785441,789.8505747126437,1.8084848484848486,0.24242424242424243,7.46,2,2
gene_4281.fasta,ENSG00000115020,9427,36.11877394636015,5821.0,1.4970620930601874,0.06352231221216452,23.567500000000003,4,0
gene_4282.fasta,ENSG00000115041,3737,14.31800766283525,693.8620689655172,4.923583662714098,0.0,0,0,0
gene_4284.fasta,ENSG00000115053,4431,16.977011494252874,2037.9885057471265,2.1039886039886038,0.0,0,0,0
gene_4286.fasta,ENSG00000115084,1513,5.796934865900383,1512.5747126436781,0.962468193384224,0.06361323155216285,15.13,1,0
gene_4287.fasta,ENSG00000115085,15302,58.628352490421456,1735.0804597701149,8.240172320947766,0.9693053311793215,8.501111111111111,18,7
gene_4288.fasta,ENSG00000115091,1228,4.704980842911877,1210.3563218390805,0.9769291964996022,0.0,0,0,0
gene_4289.fasta,ENSG00000115107,7642,29.279693486590038,1431.7356321839081,5.188051595383571,0.2715546503733876,19.105,4,0
gene_429.fasta,ENSG00000024048,6628,25.39463601532567,4818.942528735633,1.2581624905087319,0.037965072133637055,33.13999999999999,2,0
gene_4290.fasta,ENSG00000115109,2109,8.080459770114942,1692.0114942528735,1.0218023255813953,0.0,0,0,0
gene_4291.fasta,ENSG00000115112,6936,26.57471264367816,1341.6206896551723,4.8267223382045925,0.06958942240779402,69.35999999999999,1,0
gene_4292.fasta,ENSG00000115128,467,1.789272030651341,369.85057471264366,1.2354497354497354,0.0,0,0,0
gene_4293.fasta,ENSG00000115129,2791,10.693486590038313,914.5747126436781,2.793793793793794,0.10010010010010009,27.910000000000004,1,0
gene_4294.fasta,ENSG00000115137,2377,9.10727969348659,790.5862068965517,2.891727493917275,0.12165450121654502,23.77,1,1
gene_4295.fasta,ENSG00000115138,7125,27.298850574712645,632.8620689655172,10.106382978723405,1.4184397163120568,7.125,10,1
gene_4296.fasta,ENSG00000115145,1626,6.2298850574712645,1486.9885057471265,1.0304182509505704,0.0,0,0,0
gene_4297.fasta,ENSG00000115155,35074,134.3831417624521,5646.666666666667,5.875041876046901,0.2680067001675042,21.921249999999997,16,0
gene_4298.fasta,ENSG00000115159,5496,21.057471264367816,2023.5977011494253,2.5164835164835164,0.09157509157509157,27.48,2,0
gene_4299.fasta,ENSG00000115163,1238,4.743295019157088,311.57471264367814,3.355013550135501,0.0,0,0,0
gene_43.fasta,ENSG00000004059,2669,10.226053639846743,530.080459770115,4.915285451197054,0.5524861878453038,8.896666666666668,3,2
gene_4300.fasta,ENSG00000115165,1617,6.195402298850575,1017.6896551724138,1.4972222222222222,0.0,0,0,0
gene_4301.fasta,ENSG00000115170,3982,15.256704980842912,1483.2988505747126,2.6026143790849674,0.0,0,0,0
gene_4302.fasta,ENSG00000115183,22216,85.11877394636015,5116.436781609195,3.979222640157621,0.10746910263299302,37.026666666666664,6,0
gene_4303.fasta,ENSG00000115194,5955,22.816091954022987,1145.2758620689656,5.102827763496144,0.42844901456726653,11.91,5,1
gene_4304.fasta,ENSG00000115204,704,2.6973180076628354,557.7586206896551,1.2222222222222223,0.0,0,0,0
gene_4305.fasta,ENSG00000115207,4096,15.693486590038313,2656.310344827586,1.4970760233918128,0.14619883040935672,10.24,4,4
gene_4306.fasta,ENSG00000115211,2266,8.68199233716475,1581.7356321839081,1.3859327217125381,0.06116207951070336,22.66,1,0
gene_4307.fasta,ENSG00000115216,1976,7.57088122605364,1595.287356321839,1.2107843137254901,0.1838235294117647,6.586666666666667,3,0
gene_4308.fasta,ENSG00000115221,8638,33.09578544061303,2200.5287356321837,3.6539763113367174,0.12690355329949238,28.793333333333337,3,1
gene_4309.fasta,ENSG00000115226,1642,6.291187739463601,646.4137931034483,2.4766214177978885,0.4524886877828055,5.473333333333333,3,2
gene_431.fasta,ENSG00000024526,1634,6.260536398467433,2351.287356321839,0.6707717569786535,0.041050903119868636,16.34,1,0
gene_4310.fasta,ENSG00000115232,7423,28.440613026819925,2759.689655172414,2.399935337859683,0.032331070158422244,74.22999999999999,1,1
gene_4311.fasta,ENSG00000115233,715,2.739463601532567,906.2528735632184,0.7663451232583065,0.10718113612004287,7.1499999999999995,1,1
gene_4312.fasta,ENSG00000115234,5139,19.689655172413794,1399.2183908045977,3.6369426751592355,0.778485491861288,4.671818181818182,11,8
gene_4314.fasta,ENSG00000115241,4309,16.509578544061302,1606.9540229885058,2.6306471306471306,0.4273504273504274,6.155714285714285,7,5
gene_4315.fasta,ENSG00000115252,2560,9.808429118773946,1475.9655172413793,1.5686274509803921,0.0,0,0,0
gene_4316.fasta,ENSG00000115255,6733,25.796934865900383,490.01149425287355,12.824761904761905,3.2380952380952377,3.9605882352941184,17,6
gene_4318.fasta,ENSG00000115263,1248,4.781609195402299,532.3563218390805,2.311111111111111,0.0,0,0,0
gene_4319.fasta,ENSG00000115266,45593,174.68582375478928,5742.057471264367,6.926921908234579,0.07596475235490732,91.186,5,0
gene_432.fasta,ENSG00000024862,1262,4.835249042145594,631.8045977011494,1.7900709219858155,0.0,0,0,0
gene_4320.fasta,ENSG00000115267,5737,21.980842911877396,2848.5172413793102,1.8656910569105691,0.03252032520325203,57.370000000000005,1,0
gene_4321.fasta,ENSG00000115268,3052,11.693486590038313,429.1609195402299,7.016091954022989,1.1494252873563218,6.104000000000001,5,2
gene_4322.fasta,ENSG00000115271,663,2.5402298850574714,506.57471264367814,1.1275510204081634,0.0,0,0,0
gene_4324.fasta,ENSG00000115275,7501,28.739463601532567,2459.2413793103447,2.9836913285600635,0.47732696897374705,6.250833333333333,12,1
gene_4326.fasta,ENSG00000115286,3962,15.18007662835249,383.6666666666667,9.639902676399027,0.48661800486618007,19.81,2,1
gene_4327.fasta,ENSG00000115289,2549,9.766283524904214,771.6436781609195,3.267948717948718,0.8974358974358974,3.6414285714285715,7,5
gene_4328.fasta,ENSG00000115290,3899,14.938697318007662,1476.8275862068965,2.4023413431916203,0.06161429451632779,38.989999999999995,1,0
gene_4329.fasta,ENSG00000115295,5995,22.96934865900383,1901.942528735632,2.83451536643026,0.0,0,0,0
gene_433.fasta,ENSG00000025039,4521,17.32183908045977,1116.4252873563219,3.795969773299748,0.5877413937867338,6.458571428571428,7,6
gene_4330.fasta,ENSG00000115297,7423,28.440613026819925,818.8390804597701,8.68187134502924,1.9883040935672516,4.366470588235294,17,4
gene_4331.fasta,ENSG00000115306,34286,131.36398467432952,6821.701149425287,4.830374753451676,0.12679628064243448,38.095555555555556,9,0
gene_4332.fasta,ENSG00000115307,4439,17.007662835249043,1195.448275862069,3.600162206001622,0.8921330089213302,4.035454545454545,11,7
gene_4333.fasta,ENSG00000115310,9019,34.55555555555556,3337.3563218390805,2.522091722595078,0.22371364653243847,11.27375,8,5
